Season,City,Climate Zone,Building Type,Building Function,Floors,Building Operation Mode,Room Length x Width (m^2),Room Height (m),Sex,Age,Height (m),Weight (kg),Living Years,Clothing Insulation (clo),Metabolic Rate (met),Indoor Air Temperature (¡æ),Indoor Relative Humidity (%),Indoor Air Velocity (m/s),Globe Temperature (¡æ),Indoor Air Temperature 1 (¡æ),Indoor Relative Humidity 1 (%),Indoor Air Velocity 1 (m/s),Globe Temperature 1 (¡æ),Indoor Air Temperature 2 (¡æ),Indoor Relative Humidity 2 (%),Indoor Air Velocity 2 (m/s),Globe Temperature 2 (¡æ),Roof Temperature (¡æ),Wall Temperature (¡æ),Floor Temperature (¡æ),Operative Temperature (¡æ),Mean Radiant Temperature (¡æ),Radiant Temperature Asymmetry (¡æ),Real-Time Outdoor Temperature (¡æ),Mean Daily Outdoor Temperature (¡æ),Monthly Mean Outdoor Temperature (¡æ),7-Day Running Mean Outdoor Temperature (¡æ),15-Day Running Mean Outdoor Temperature (¡æ),Mean Daily Outdoor Relative Humidity (%),Mean Daily Outdoor Air Velocity (m/s)
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,24.1,51,,,24.1,51,,,24.1,51,0.0,24.1,,,,24.1,24.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,25.0,58,,,25.0,58,,,25.0,58,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,0.67,1.0,25.3,54,,,25.3,54,,,25.3,54,0.0,25.3,,,,25.3,25.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,24.7,51,,,24.7,51,,,24.7,51,0.0,24.7,,,,24.7,24.7,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,22,,,,0.67,1.0,25.6,48,,,25.6,48,,,25.6,48,0.0,25.6,,,,25.6,25.6,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,24.3,65,,,24.3,65,,,24.3,65,0.0,24.3,,,,24.3,24.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,24.3,59,,,24.3,59,,,24.3,59,0.0,24.3,,,,24.3,24.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.05,1.0,24.2,61,,,24.2,61,,,24.2,61,0.0,24.2,,,,24.2,24.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.0,58,,,23.0,58,,,23.0,58,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.05,1.0,26.2,52,,,26.2,52,,,26.2,52,0.0,26.2,,,,26.2,26.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,19,,,,1.05,1.0,24.9,52,,,24.9,52,,,24.9,52,0.0,24.9,,,,24.9,24.9,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.67,1.0,24.0,60,,,24.0,60,,,24.0,60,0.0,24.0,,,,24.0,24.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.05,1.0,25.4,51,,,25.4,51,,,25.4,51,0.0,25.4,,,,25.4,25.4,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.6,58,,,23.6,58,,,23.6,58,0.0,23.6,,,,23.6,23.6,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,23.0,59,,,23.0,59,,,23.0,59,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.3,52,,,23.3,52,,,23.3,52,0.0,23.3,,,,23.3,23.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.7,50,,,23.7,50,,,23.7,50,0.0,23.7,,,,23.7,23.7,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,24.0,50,,,24.0,50,,,24.0,50,0.0,24.0,,,,24.0,24.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,23.0,56,,,23.0,56,,,23.0,56,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,22.7,53,,,22.7,53,,,22.7,53,0.0,22.7,,,,22.7,22.7,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.67,1.0,23.2,56,,,23.2,56,,,23.2,56,0.0,23.2,,,,23.2,23.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.05,1.0,24.5,36,,,24.5,36,,,24.5,36,0.0,24.5,,,,24.5,24.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,20,,,,1.05,1.0,25.0,39,,,25.0,39,,,25.0,39,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,20,,,,1.05,1.0,23.2,43,,,23.2,43,,,23.2,43,0.0,23.2,,,,23.2,23.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,20,,,,0.6,1.0,25.5,34,,,25.5,34,,,25.5,34,0.0,25.5,,,,25.5,25.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,23.1,61,,,23.1,61,,,23.1,61,0.0,23.1,,,,23.1,23.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.5,47,,,23.5,47,,,23.5,47,0.0,23.5,,,,23.5,23.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,23.3,50,,,23.3,50,,,23.3,50,0.0,23.3,,,,23.3,23.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.05,1.0,24.4,38,,,24.4,38,,,24.4,38,0.0,24.4,,,,24.4,24.4,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,27.0,38,,,27.0,38,,,27.0,38,0.0,27.0,,,,27.0,27.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.67,1.0,24.1,56,,,24.1,56,,,24.1,56,0.0,24.1,,,,24.1,24.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.67,1.0,23.2,62,,,23.2,62,,,23.2,62,0.0,23.2,,,,23.2,23.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,24.0,60,,,24.0,60,,,24.0,60,0.0,24.0,,,,24.0,24.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.62,1.0,25.3,50,,,25.3,50,,,25.3,50,0.0,25.3,,,,25.3,25.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,20,,,,1.05,1.0,26.1,44,,,26.1,44,,,26.1,44,0.0,26.1,,,,26.1,26.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,0.89,1.0,26.8,40,,,26.8,40,,,26.8,40,0.0,26.8,,,,26.8,26.8,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,20,,,,1.05,1.0,28.2,32,,,28.2,32,,,28.2,32,0.0,28.2,,,,28.2,28.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,26.0,40,,,26.0,40,,,26.0,40,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,0.47,1.0,23.8,60,,,23.8,60,,,23.8,60,0.0,23.8,,,,23.8,23.8,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,25.0,50,,,25.0,50,,,25.0,50,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,26.0,48,,,26.0,48,,,26.0,48,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,20,,,,0.67,1.0,28.9,34,,,28.9,34,,,28.9,34,0.0,28.9,,,,28.9,28.9,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,28.5,29,,,28.5,29,,,28.5,29,0.0,28.5,,,,28.5,28.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.6,1.0,28.4,38,,,28.4,38,,,28.4,38,0.0,28.4,,,,28.4,28.4,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.45,1.0,24.0,63,,,24.0,63,,,24.0,63,0.0,24.0,,,,24.0,24.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.74,1.0,25.0,58,,,25.0,58,,,25.0,58,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,22,,,,0.62,1.0,26.6,38,,,26.6,38,,,26.6,38,0.0,26.6,,,,26.6,26.6,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.6,1.0,28.1,33,,,28.1,33,,,28.1,33,0.0,28.1,,,,28.1,28.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,26.5,40,,,26.5,40,,,26.5,40,0.0,26.5,,,,26.5,26.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,0.67,1.0,27.1,33,,,27.1,33,,,27.1,33,0.0,27.1,,,,27.1,27.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.45,1.0,24.7,63,,,24.7,63,,,24.7,63,0.0,24.7,,,,24.7,24.7,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.05,1.0,25.0,50,,,25.0,50,,,25.0,50,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,0.47,1.0,24.6,58,,,24.6,58,,,24.6,58,0.0,24.6,,,,24.6,24.6,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,22,,,,0.6,1.0,27.2,42,,,27.2,42,,,27.2,42,0.0,27.2,,,,27.2,27.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,20,,,,0.6,1.0,28.3,44,,,28.3,44,,,28.3,44,0.0,28.3,,,,28.3,28.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.05,1.0,25.0,56,,,25.0,56,,,25.0,56,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.45,1.0,25.0,62,,,25.0,62,,,25.0,62,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,0.47,1.0,24.9,58,,,24.9,58,,,24.9,58,0.0,24.9,,,,24.9,24.9,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,26.0,47,,,26.0,47,,,26.0,47,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,27.0,37,,,27.0,37,,,27.0,37,0.0,27.0,,,,27.0,27.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,29.0,46,,,29.0,46,,,29.0,46,0.0,29.0,,,,29.0,29.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,0.67,1.0,25.0,59,,,25.0,59,,,25.0,59,0.0,25.0,,,,25.0,25.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,26.0,57,,,26.0,57,,,26.0,57,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,25.4,50,,,25.4,50,,,25.4,50,0.0,25.4,,,,25.4,25.4,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,26.0,44,,,26.0,44,,,26.0,44,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,34.0,37,,,34.0,37,,,34.0,37,0.0,34.0,,,,34.0,34.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,0.67,1.0,25.5,62,,,25.5,62,,,25.5,62,0.0,25.5,,,,25.5,25.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,26.7,55,,,26.7,55,,,26.7,55,0.0,26.7,,,,26.7,26.7,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.45,1.0,27.0,64,,,27.0,64,,,27.0,64,0.0,27.0,,,,27.0,27.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.05,1.0,27.0,49,,,27.0,49,,,27.0,49,0.0,27.0,,,,27.0,27.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.6,1.0,29.1,44,,,29.1,44,,,29.1,44,0.0,29.1,,,,29.1,29.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,28.1,46,,,28.1,46,,,28.1,46,0.0,28.1,,,,28.1,28.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,0.67,1.0,27.5,51,,,27.5,51,,,27.5,51,0.0,27.5,,,,27.5,27.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.45,1.0,26.0,66,,,26.0,66,,,26.0,66,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.74,1.0,26.2,60,,,26.2,60,,,26.2,60,0.0,26.2,,,,26.2,26.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.6,1.0,29.0,50,,,29.0,50,,,29.0,50,0.0,29.0,,,,29.0,29.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,20,,,,1.05,1.0,28.9,54,,,28.9,54,,,28.9,54,0.0,28.9,,,,28.9,28.9,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.67,1.0,27.2,50,,,27.2,50,,,27.2,50,0.0,27.2,,,,27.2,27.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,20,,,,0.67,1.0,26.0,50,,,26.0,50,,,26.0,50,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,25.5,59,,,25.5,59,,,25.5,59,0.0,25.5,,,,25.5,25.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,0.67,1.0,26.0,60,,,26.0,60,,,26.0,60,0.0,26.0,,,,26.0,26.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,26.6,58,,,26.6,58,,,26.6,58,0.0,26.6,,,,26.6,26.6,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,29.0,54,,,29.0,54,,,29.0,54,0.0,29.0,,,,29.0,29.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,27.1,57,,,27.1,57,,,27.1,57,0.0,27.1,,,,27.1,27.1,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,23.8,34,,,23.8,34,,,23.8,34,0.0,23.8,,,,23.8,23.8,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.05,1.0,22.8,40,,,22.8,40,,,22.8,40,0.0,22.8,,,,22.8,22.8,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,23.0,48,,,23.0,48,,,23.0,48,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,20,,,,0.6,1.0,25.9,28,,,25.9,28,,,25.9,28,0.0,25.9,,,,25.9,25.9,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.6,1.0,26.5,23,,,26.5,23,,,26.5,23,0.0,26.5,,,,26.5,26.5,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,23.0,52,,,23.0,52,,,23.0,52,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.0,35,,,23.0,35,,,23.0,35,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,27.0,42,,,27.0,42,,,27.0,42,0.0,27.0,,,,27.0,27.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,25.8,34,,,25.8,34,,,25.8,34,0.0,25.8,,,,25.8,25.8,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,28.0,34,,,28.0,34,,,28.0,34,0.0,28.0,,,,28.0,28.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.67,1.0,22.9,53,,,22.9,53,,,22.9,53,0.0,22.9,,,,22.9,22.9,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,0.6,1.0,23.0,54,,,23.0,54,,,23.0,54,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,0.54,1.0,22.0,58,,,22.0,58,,,22.0,58,0.0,22.0,,,,22.0,22.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,22,,,,1.05,1.0,23.9,48,,,23.9,48,,,23.9,48,0.0,23.9,,,,23.9,23.9,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,28.3,34,,,28.3,34,,,28.3,34,0.0,28.3,,,,28.3,28.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,22.0,46,,,22.0,46,,,22.0,46,0.0,22.0,,,,22.0,22.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,1.05,1.0,21.4,59,,,21.4,59,,,21.4,59,0.0,21.4,,,,21.4,21.4,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,20.3,57,,,20.3,57,,,20.3,57,0.0,20.3,,,,20.3,20.3,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,0.67,1.0,22.0,58,,,22.0,58,,,22.0,58,0.0,22.0,,,,22.0,22.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,20,,,,1.0,1.0,22.2,55,,,22.2,55,,,22.2,55,0.0,22.2,,,,22.2,22.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.05,1.0,22.0,54,,,22.0,54,,,22.0,54,0.0,22.0,,,,22.0,22.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,24.2,34,,,24.2,34,,,24.2,34,0.0,24.2,,,,24.2,24.2,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.0,38,,,23.0,38,,,23.0,38,0.0,23.0,,,,23.0,23.0,,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.3,38,,,23.3,38,,,23.3,38,0.0,23.3,,,,23.3,23.3,,,,,,,,
