Season,City,Climate Zone,Building Type,Building Function,Floors,Building Operation Mode,Room Length x Width (m^2),Room Height (m),Sex,Age,Height (m),Weight (kg),Living Years,Clothing Insulation (clo),Metabolic Rate (met),Indoor Air Temperature (¡æ),Indoor Relative Humidity (%),Indoor Air Velocity (m/s),Globe Temperature (¡æ),Indoor Air Temperature 1 (¡æ),Indoor Relative Humidity 1 (%),Indoor Air Velocity 1 (m/s),Globe Temperature 1 (¡æ),Indoor Air Temperature 2 (¡æ),Indoor Relative Humidity 2 (%),Indoor Air Velocity 2 (m/s),Globe Temperature 2 (¡æ),Roof Temperature (¡æ),Wall Temperature (¡æ),Floor Temperature (¡æ),Operative Temperature (¡æ),Mean Radiant Temperature (¡æ),Radiant Temperature Asymmetry (¡æ),PMV,PPD,Real-Time Outdoor Temperature (¡æ),Mean Daily Outdoor Temperature (¡æ),Monthly Mean Outdoor Temperature (¡æ),7-Day Running Mean Outdoor Temperature (¡æ),15-Day Running Mean Outdoor Temperature (¡æ),Mean Daily Outdoor Relative Humidity (%),Mean Daily Outdoor Air Velocity (m/s)
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,20.8,55,,,20.8,55,,,20.8,55,0.0,20.8,,,,20.8,20.8,,-0.23,6.1,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,22.6,50,,,22.6,50,,,22.6,50,0.0,22.6,,,,22.6,22.6,,-0.07,5.1,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,20.8,60,,,20.8,60,,,20.8,60,0.0,20.8,,,,20.8,20.8,,-1.3,40.37,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,0.69,1.0,22.5,50,,,22.5,50,,,22.5,50,0.0,22.5,,,,22.5,22.5,,-0.79,18.36,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.0,52,,,23.0,52,,,23.0,52,0.0,23.0,,,,23.0,23.0,,0.05,5.06,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,22,,,,1.0,1.0,21.0,58,,,21.0,58,,,21.0,58,0.0,21.0,,,,21.0,21.0,,-0.54,11.14,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.6,1.0,20.0,54,,,20.0,54,,,20.0,54,0.0,20.0,,,,20.0,20.0,,-1.87,70.89,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.42,1.0,20.0,50,,,20.0,50,,,20.0,50,0.0,20.0,,,,20.0,20.0,,-0.19,5.73,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,19,,,,1.57,1.0,21.0,54,,,21.0,54,,,21.0,54,0.0,21.0,,,,21.0,21.0,,0.23,6.13,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,20,,,,0.67,1.0,19.6,44,,,19.6,44,,,19.6,44,0.0,19.6,,,,19.6,19.6,,-1.86,70.06,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.89,1.0,20.8,43,,,20.8,43,,,20.8,43,0.0,20.8,,,,20.8,20.8,,-0.91,22.73,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,19.0,50,,,19.0,50,,,19.0,50,0.0,19.0,,,,19.0,19.0,,-1.96,75.25,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,19.0,54,,,19.0,54,,,19.0,54,0.0,19.0,,,,19.0,19.0,,-1.94,74.16,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,0.6,1.0,19.2,50,,,19.2,50,,,19.2,50,0.0,19.2,,,,19.2,19.2,,-2.18,84.35,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.69,1.0,22.9,40,,,22.9,40,,,22.9,40,0.0,22.9,,,,22.9,22.9,,-0.73,16.38,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,20.0,50,,,20.0,50,,,20.0,50,0.0,20.0,,,,20.0,20.0,,-0.77,17.62,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,22.0,47,,,22.0,47,,,22.0,47,0.0,22.0,,,,22.0,22.0,,-0.98,25.5,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,20.0,60,,,20.0,60,,,20.0,60,0.0,20.0,,,,20.0,20.0,,-1.57,54.87,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,21.0,53,,,21.0,53,,,21.0,53,0.0,21.0,,,,21.0,21.0,,-0.19,5.78,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,19.0,54,,,19.0,54,,,19.0,54,0.0,19.0,,,,19.0,19.0,,-0.68,14.72,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.19,1.0,19.0,54,,,19.0,54,,,19.0,54,0.0,19.0,,,,19.0,19.0,,-0.75,16.9,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,18.2,52,,,18.2,52,,,18.2,52,0.0,18.2,,,,18.2,18.2,,-0.88,21.64,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,18.0,47,,,18.0,47,,,18.0,47,0.0,18.0,,,,18.0,18.0,,-0.96,24.62,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,17.1,50,,,17.1,50,,,17.1,50,0.0,17.1,,,,17.1,17.1,,-2.6,95.28,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.19,1.0,18.0,54,,,18.0,54,,,18.0,54,0.0,18.0,,,,18.0,18.0,,-1.0,26.22,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.23,1.0,18.1,56,,,18.1,56,,,18.1,56,0.0,18.1,,,,18.1,18.1,,-0.89,21.73,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,21.0,39,,,21.0,39,,,21.0,39,0.0,21.0,,,,21.0,21.0,,-1.37,44.03,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.19,1.0,20.8,41,,,20.8,41,,,20.8,41,0.0,20.8,,,,20.8,20.8,,-0.38,8.04,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,18.0,54,,,18.0,54,,,18.0,54,0.0,18.0,,,,18.0,18.0,,-2.27,87.58,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,17.2,58,,,17.2,58,,,17.2,58,0.0,17.2,,,,17.2,17.2,,-2.52,93.93,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.19,1.0,18.0,50,,,18.0,50,,,18.0,50,0.0,18.0,,,,18.0,18.0,,-1.02,27.15,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.23,1.0,18.0,35,,,18.0,35,,,18.0,35,0.0,18.0,,,,18.0,18.0,,-1.03,27.37,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,18.2,34,,,18.2,34,,,18.2,34,0.0,18.2,,,,18.2,18.2,,-2.32,88.92,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.19,1.0,19.0,32,,,19.0,32,,,19.0,32,0.0,19.0,,,,19.0,19.0,,-0.88,21.33,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,19,,,,1.23,1.0,19.0,36,,,19.0,36,,,19.0,36,0.0,19.0,,,,19.0,19.0,,-0.78,17.97,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,19.0,54,,,19.0,54,,,19.0,54,0.0,19.0,,,,19.0,19.0,,-1.94,74.16,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,0.69,1.0,18.8,49,,,18.8,49,,,18.8,49,0.0,18.8,,,,18.8,18.8,,-2.04,78.51,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,20.0,40,,,20.0,40,,,20.0,40,0.0,20.0,,,,20.0,20.0,,-0.52,10.64,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,0.96,1.0,19.1,31,,,19.1,31,,,19.1,31,0.0,19.1,,,,19.1,19.1,,-1.3,40.46,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.23,1.0,23.5,31,,,23.5,31,,,23.5,31,0.0,23.5,,,,23.5,23.5,,0.26,6.43,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,20.8,30,,,20.8,30,,,20.8,30,0.0,20.8,,,,20.8,20.8,,-1.49,50.71,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,21.0,38,,,21.0,38,,,21.0,38,0.0,21.0,,,,21.0,21.0,,-0.29,6.78,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.0,1.0,21.1,48,,,21.1,48,,,21.1,48,0.0,21.1,,,,21.1,21.1,,-0.58,12.05,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,20.5,55,,,20.5,55,,,20.5,55,0.0,20.5,,,,20.5,20.5,,-1.43,47.41,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.23,1.0,21.0,56,,,21.0,56,,,21.0,56,0.0,21.0,,,,21.0,21.0,,-0.17,5.63,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,1.58,1.0,21.0,57,,,21.0,57,,,21.0,57,0.0,21.0,,,,21.0,21.0,,0.26,6.43,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.58,1.0,23.0,51,,,23.0,51,,,23.0,51,0.0,23.0,,,,23.0,23.0,,0.65,13.91,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.57,1.0,20.2,59,,,20.2,59,,,20.2,59,0.0,20.2,,,,20.2,20.2,,0.09,5.18,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,22,,,,1.23,1.0,23.5,49,,,23.5,49,,,23.5,49,0.0,23.5,,,,23.5,23.5,,0.4,8.34,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.42,1.0,23.5,47,,,23.5,47,,,23.5,47,0.0,23.5,,,,23.5,23.5,,0.58,12.22,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,22,,,,1.05,1.0,22.0,50,,,22.0,50,,,22.0,50,0.0,22.0,,,,22.0,22.0,,-0.23,6.12,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.96,1.0,22.8,52,,,22.8,52,,,22.8,52,0.0,22.8,,,,22.8,22.8,,-0.13,5.36,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,1.0,1.0,21.0,54,,,21.0,54,,,21.0,54,0.0,21.0,,,,21.0,21.0,,-0.57,11.76,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,0.69,1.0,22.0,49,,,22.0,49,,,22.0,49,0.0,22.0,,,,22.0,22.0,,-0.97,24.92,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,20.8,56,,,20.8,56,,,20.8,56,0.0,20.8,,,,20.8,20.8,,-0.61,12.83,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,,,,,,1.0,1.0,21.0,59,,,21.0,59,,,21.0,59,0.0,21.0,,,,21.0,21.0,,-0.53,10.99,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,0.69,1.0,24.9,49,,,24.9,49,,,24.9,49,0.0,24.9,,,,24.9,24.9,,0.01,5.0,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,25.0,49,,,25.0,49,,,25.0,49,0.0,25.0,,,,25.0,25.0,,0.51,10.57,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,20.0,52,,,20.0,52,,,20.0,52,0.0,20.0,,,,20.0,20.0,,-0.86,20.59,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.96,1.0,19.7,56,,,19.7,56,,,19.7,56,0.0,19.7,,,,19.7,19.7,,-0.98,25.6,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,19.8,58,,,19.8,58,,,19.8,58,0.0,19.8,,,,19.8,19.8,,-0.78,17.79,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,1.58,1.0,19.0,56,,,19.0,56,,,19.0,56,0.0,19.0,,,,19.0,19.0,,-0.17,5.62,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,18.8,53,,,18.8,53,,,18.8,53,0.0,18.8,,,,18.8,18.8,,-1.08,29.58,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,22,,,,1.58,1.0,18.0,50,,,18.0,50,,,18.0,50,0.0,18.0,,,,18.0,18.0,,-0.42,8.65,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,16.5,50,,,16.5,50,,,16.5,50,0.0,16.5,,,,16.5,16.5,,-1.83,68.77,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,16.5,51,,,16.5,51,,,16.5,51,0.0,16.5,,,,16.5,16.5,,-1.83,68.52,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.96,1.0,17.0,52,,,17.0,52,,,17.0,52,0.0,17.0,,,,17.0,17.0,,-1.77,65.48,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.58,1.0,18.5,46,,,18.5,46,,,18.5,46,0.0,18.5,,,,18.5,18.5,,-0.33,7.35,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.69,1.0,19.8,42,,,19.8,42,,,19.8,42,0.0,19.8,,,,19.8,19.8,,-1.75,64.42,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.13,1.0,19.0,45,,,19.0,45,,,19.0,45,0.0,19.0,,,,19.0,19.0,,-0.91,22.42,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,17.5,62,,,17.5,62,,,17.5,62,0.0,17.5,,,,17.5,17.5,,-1.49,50.74,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,17.6,58,,,17.6,58,,,17.6,58,0.0,17.6,,,,17.6,17.6,,-1.37,44.19,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,17.0,49,,,17.0,49,,,17.0,49,0.0,17.0,,,,17.0,17.0,,-1.58,55.41,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.0,1.0,19.0,45,,,19.0,45,,,19.0,45,0.0,19.0,,,,19.0,19.0,,-1.17,34.13,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,20.0,38,,,20.0,38,,,20.0,38,0.0,20.0,,,,20.0,20.0,,-0.85,20.18,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,22,,,,0.69,1.0,21.0,42,,,21.0,42,,,21.0,42,0.0,21.0,,,,21.0,21.0,,-1.35,42.99,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,20.2,60,,,20.2,60,,,20.2,60,0.0,20.2,,,,20.2,20.2,,-1.5,51.35,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Male,21,,,,1.05,1.0,21.8,52,,,21.8,52,,,21.8,52,0.0,21.8,,,,21.8,21.8,,-0.27,6.55,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,21.2,49,,,21.2,49,,,21.2,49,0.0,21.2,,,,21.2,21.2,,-0.45,9.35,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,21.2,54,,,21.2,54,,,21.2,54,0.0,21.2,,,,21.2,21.2,,-1.2,35.55,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.17,1.0,23.2,43,,,23.2,43,,,23.2,43,0.0,23.2,,,,23.2,23.2,,0.21,5.9,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,21.5,56,,,21.5,56,,,21.5,56,0.0,21.5,,,,21.5,21.5,,-0.33,7.23,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,19.0,59,,,19.0,59,,,19.0,59,0.0,19.0,,,,19.0,19.0,,-1.91,72.78,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,1.05,1.0,22.1,58,,,22.1,58,,,22.1,58,0.0,22.1,,,,22.1,22.1,,-0.15,5.46,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,0.69,1.0,22.1,51,,,22.1,51,,,22.1,51,0.0,22.1,,,,22.1,22.1,,-0.92,23.01,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Female,21,,,,0.6,1.0,21.0,56,,,21.0,56,,,21.0,56,0.0,21.0,,,,21.0,21.0,,-1.5,51.31,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,21.5,59,,,21.5,59,,,21.5,59,0.0,21.5,,,,21.5,21.5,,-1.07,29.21,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,,,,,0.69,1.0,21.5,56,,,21.5,56,,,21.5,56,0.0,21.5,,,,21.5,21.5,,-1.09,30.12,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,19.8,56,,,19.8,56,,,19.8,56,0.0,19.8,,,,19.8,19.8,,-0.89,21.74,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,20.0,56,,,20.0,56,,,20.0,56,0.0,20.0,,,,20.0,20.0,,-0.73,16.43,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,21.0,56,,,21.0,56,,,21.0,56,0.0,21.0,,,,21.0,21.0,,-0.46,9.5,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.0,1.0,21.5,55,,,21.5,55,,,21.5,55,0.0,21.5,,,,21.5,21.5,,-0.42,8.7,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,26.0,46,,,26.0,46,,,26.0,46,0.0,26.0,,,,26.0,26.0,,0.35,7.56,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Educationnal,Classroom,,Naturally Ventilated,,,Male,21,,,,1.0,1.0,26.5,48,,,26.5,48,,,26.5,48,0.0,26.5,,,,26.5,26.5,,0.92,23.15,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.6,1.0,23.4,64,,,23.4,64,,,23.4,64,0.0,23.4,,,,23.4,23.4,,-0.58,12.17,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.6,1.0,24.9,67,,,24.9,67,,,24.9,67,0.0,24.9,,,,24.9,24.9,,-0.01,5.0,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.6,1.0,24.5,63,,,24.5,63,,,24.5,63,0.0,24.5,,,,24.5,24.5,,-0.19,5.76,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.0,56,,,23.0,56,,,23.0,56,0.0,23.0,,,,23.0,23.0,,0.08,5.15,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,1.05,1.0,23.0,55,,,23.0,55,,,23.0,55,0.0,23.0,,,,23.0,23.0,,0.08,5.12,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,23.1,52,,,23.1,52,,,23.1,52,0.0,23.1,,,,23.1,23.1,,-0.58,12.02,,,,,,,
Transition Season,"Hubei Province, Wuhan City",Hot summer and cold winter zone,Dormitory,Bedroom,,Naturally Ventilated,,,Female,21,,,,0.69,1.0,22.5,52,,,22.5,52,,,22.5,52,0.0,22.5,,,,22.5,22.5,,-0.78,17.87,,,,,,,
